user,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
guilhermekramer,0.05167724429692638,0.025218672434614564,0.0,0.016128941253186868,0.0,0.0
BrenoNAlmeida,0.0,0.015411350373119151,0.02602339617183366,0.027269941637667546,0.0,0.03431697608000931
lorranydev,0.000697171092433562,0.035162955940246474,0.0,0.0,0.0023209450230958968,0.0
italosilva01,0.0504524320582006,0.013548693597331109,0.005850135379900455,0.0,0.011517931566264572,0.016687936772487973
italosilva01-zz,0.01236130036648613,0.02703404512016387,0.0,0.01119659066087538,0.04768243706572811,0.013726512806650895
ekiira,0.06843497626161706,0.0,0.0,0.023212597040701968,0.022537539893088453,0.0
Matin297,0.00642657093844527,0.0,0.0,0.024769946387888486,0.001437532335023405,0.0023342973033310564
navneil-naicker,0.025224785266798132,0.0,0.0015786269405816769,0.03183730305009583,0.009877025672990385,0.0
campos-sergio,0.00302511224762404,0.007436215050603109,0.00012852479094488994,0.0004741884197368635,0.002504921808854235,0.0
lycan-nt,0.04866129136775494,0.03338150395881149,0.0,0.03635791826286901,0.027605960669113166,0.0
tureluren,0.004970247428632381,0.0022647451301698496,0.0,0.010973103145950415,0.0,0.0
felipe123tadeu,0.000682774160308883,0.013910366147329389,0.026318492528117035,0.028390772988286777,0.0,0.00864737053103564
deidax,0.020252238423768207,0.0,0.002378086794310812,0.056776518724254016,0.0,0.0007456851530485182
bianca-g-b,0.08343086845061067,0.0023297826529011675,0.0,0.0008603677976254467,0.0,0.002176238689879977
g-htz,0.015720697535251155,0.0,0.0,0.036241268011558025,0.009047430622074288,0.006123044960332958
sferriss,0.00037651747416315025,0.04788007416715975,0.027838657874717097,0.0019524177925560073,0.007484903425677879,0.027376471686098077
Topaz1618,0.01701356299249189,0.0,0.014152017609103368,0.049228228023064216,0.0,0.0
DeFiTON,0.0008660116794808432,0.0,0.0,0.0027397988643633577,0.00021297573120451313,3.2388144026250265e-05
henriquequeirozcunha,0.006531063584590382,0.0012627341078542693,2.7774645269312275e-05,0.0397257664161327,0.0,0.0
aminizahra,0.0,0.0,0.0,0.07138359040958982,0.0,0.0010418531586511082
AnthonyNet,0.043609649883150324,0.0,0.005619739803959365,0.01529353783593189,0.013537134497291931,0.0
MTE1991,0.0027699969861680906,0.0,0.015834404580837867,0.024015556341878585,0.008883340154766328,0.000821406142087508
edadefterli,0.006095878403803544,0.0,0.0,0.0009781345996349722,0.0,2.5386455529388235e-05
BiswajitThakur,0.002397608139865299,0.0,0.010062572177438346,0.05689990940590804,0.017467118945395533,0.0
siuols,0.03454512313817454,0.0,0.008922689935657388,0.005405212970485482,0.0,0.0023310173084817327
3lding,0.0,0.0,0.0,0.007719012033233956,0.0,0.0
bubaic,0.010773280383654178,0.0,0.00036505786665023217,0.06774975960820494,0.010852392129663959,0.0008734529273719569
luchist,7.056334519488871e-05,0.007693465863033609,0.013930802116132813,0.01378394957124156,0.009761810854288856,0.0014842053734281603
b-amir,0.026382374054787258,0.0,0.009686673195872207,0.02663082958628859,0.008158195702977149,0.0
maxwelldantas,0.015827205324036305,0.06441284428996082,0.006394048764834976,0.009644077266205702,0.014178064994561994,0.029698248113593343
rielps,3.037574127320844e-05,0.011286825889916474,0.002467238975610219,0.010729761440082872,0.005048555181753166,0.09391756404262847
vitorgodeiro,0.001162208742395146,0.0,0.0,0.029480935546232986,0.0017529534395394595,0.011642948095345721
OgliariNatan,0.0009589719585063148,0.001616291517745006,0.004564943344249482,0.014158053240722772,0.008196791762833744,0.1175573192755845
pengads001,0.005563714182549207,0.00041796345931932225,0.0,0.01897864966739312,0.0060103956903762995,0.0
KelvinHawks,0.01598174600538922,0.0,0.06189496614061234,0.011991565510105965,0.007322632478268827,0.0
dayCod,0.030622001050675387,0.0,0.0034211405704733257,0.04809058276309355,0.014307533127064523,0.0
BaranDoganbas,0.0,0.0,7.185758201209433e-05,0.0008191847919505466,0.0,0.0
sroycho4,0.0380698642309304,0.0,0.023195144666592227,0.05726191168679446,0.009429131947447227,0.0
Ctoic,0.00926193108081185,0.0,0.011579413038461862,0.10219367299607085,0.025698446920848356,0.001800811444120516
HugoSilva023,0.0,0.0721384439669076,0.0,0.0,0.04497757288855939,0.0
foroutanmajid,0.0012561073968727565,0.001031212695520371,0.0,0.045699558750113056,0.0,0.0
zeer0e1,0.0,0.06787338525137629,0.0035513667795992964,0.014575619999425951,0.0,0.08875490529864682
dominayo,0.005849830103719439,0.0012317550221785226,0.0,0.007941570200641223,0.0,0.0
sohrab8000,0.0026346977652498466,0.0,0.0,0.0031694997319866897,0.0006065141770727816,0.0
Hercules2013,0.06734252322423157,0.0,0.03619998207065106,0.0026523471409123896,0.0,0.001525729116584332
ShahkerTHD,0.015124109108293366,0.0,0.023563460815903173,0.02707650642187914,0.012701889451014031,0.0
superdev9082,0.002253987756745628,0.0,0.0,0.0,0.0013474108160089337,0.0
dev-alihasan,0.013379030423622672,0.0,0.0,0.035772702226811004,0.1361438243242067,0.0
koreanddinghwan,0.026648704108231197,0.001788909510731595,0.0033187030457462324,0.01723549065565632,0.0,0.0
sametcandan14,0.07138328064125747,0.0,0.00930106436210135,0.0,0.11544203751499868,0.0
Ywxig,0.0022571200890119476,0.0,0.02937398713050296,0.021331810595350484,0.005261650132397085,0.0
smarteagel,0.0,0.0,0.13272875003959017,0.036084551164557076,0.0,0.0
trieuphu89,0.0,6.923953647519632e-05,3.75419154233083e-05,0.0006884134029570461,7.948455009266435e-05,0.0
Dumisani21,0.019561958341804506,0.0012541973795551311,0.05379681294058976,0.04098375404287053,0.005214953884521292,0.0
mbitujames,0.011037362866634499,0.0,0.005900298954108882,0.011175230180256695,0.10800901786317518,0.0
RifatMuhtasim,0.0,0.0,0.003262475911332169,0.09412132170869836,0.016934066985611725,0.0019952058014101404
Antoniomorales17,0.016456533151008056,0.005912003082591728,0.00765910963078906,0.006228623330229054,0.007598054443316356,0.0015416268360250497
FairadayDream,0.0,0.0,0.0,0.018426443916883917,0.002197826705242511,0.0
MedetHasanUgurlu,0.012463258330175276,0.002578364211434411,0.025949904754995975,0.018527949783470818,0.0,0.0
YanWallas,0.03184560498310143,0.05575278075046537,0.0,0.0,0.01226889046871057,0.029160846675172235
Jvcgoncalves,0.050164916315914757,0.02119014843902431,0.0,0.0008692808276764361,0.029866021028018514,0.01804903535788827
andressa-l,0.011301812683749987,0.04575710901370391,0.011251390744219613,0.009408897972194387,0.11761424363670671,0.03492399187772447
Sakamochanq,0.0002115463186638331,0.0023365266556550396,0.01961471686081551,0.008836042198482228,0.00218722095188448,0.0
joaoei,0.0,0.015380526380408004,0.0,0.011505882915686678,0.0,0.06662949593788431
Shift-ky,0.0,0.05161930972609914,0.010350052827347413,0.0036219007235393126,0.061628743641507576,0.04077985254389038
EruditeCoder,0.00878972859294148,0.0,0.0,0.038795566869969406,0.0,0.0
Doaa-Tartir,0.0072782695854054,0.0,0.05324852811708266,0.02800807777884482,0.015272016510776854,0.0013245587864741074
Heavenzeus07,0.0197769459533691,0.0,0.0,0.025069561974641087,0.042504673627062624,0.0009686993943505517
wirepro,0.0,0.0,0.020549283968442886,0.06740904524183396,0.0,0.0
ajsb85,0.010883964324588869,0.0017100197220567867,0.0,0.05983105715294785,0.01656116491662642,0.0010488406242303242
sagar0710,0.0,0.0,0.05070782552729678,0.02655015980856209,0.0,0.00020828379125075464
eagerbeaver0353,0.00790516823444839,0.0,0.0,0.005303185026947611,0.02532684595631091,0.0
S-V,0.0,0.0,0.0,0.034137477212937126,0.0002857165259212812,0.0
dev-win,0.0026273954197252054,0.0,0.0,0.011793697523993438,0.0,0.0
Parreirass,0.0,0.0,0.0,0.0011598963697288626,0.00028470079557615143,0.024988328841202768
wildageorge,0.001623782391794454,0.0,0.0,0.009380108933426577,0.00014920615582690106,0.0
kadirhzrc,0.008054102883943294,0.0,0.0,0.033142093959678307,0.0,0.00065726188669032
crazedRomeo,0.013112636763446275,0.0,0.022873680537200836,0.029443980569180028,0.02117053898759968,0.0
steedmicro,0.016183747178014643,0.0004499019553559121,0.02789292986800442,0.0275469815327611,0.0,0.0
rskok7,0.007970356498868762,0.0,0.0,0.0075517822937872766,0.0,0.0
ivapuz,0.0,0.0,0.2602434898008996,0.0,0.0,0.0
mm0hammadi,0.03567877949692999,0.00033618788157731424,0.015417982147835211,0.04004478732320109,0.010298965234325575,0.0
Jantababe,0.0032971342835504906,0.0,0.0,0.009660749270466708,0.0,0.0
maxwellfrench,0.0004900081870881809,0.0,6.539339036553973e-05,0.004650491662133004,0.00110886247765934,0.0
sinaGh-cyber,0.016667667043985587,0.0,0.0016841620072722834,0.005214440199757276,0.07695403930213993,0.0
Williaming2,0.0006758340644120844,0.0,0.0004322171049146743,0.0017646238869239803,0.0,0.0
mbumblebee,0.0,0.0,0.00393217844448682,0.04934764847447479,0.0,0.001942447779251806
Louisathenios,0.0,0.0,0.2602434898008996,0.0,0.0,0.0
neerajrathore,0.0,0.005689141239537893,0.010863879176593157,0.027182584937389266,0.01517708417589027,0.0004457233284510361
gustarting,0.026014388379741873,0.0055152713758440984,0.0,0.018659110455619392,0.014869466606743605,0.0
jamesleeksc,0.0,0.0,0.09095033769713222,0.0019256500844393573,0.0,0.0
SoloDevOG,0.0079367789602778,0.0,0.02892890822050768,0.03863465511931368,0.015020753227194386,0.0
SARIF-MALIK,0.09645498757647221,0.0,0.0,0.0,0.04912187745996339,0.0
Visels,0.06176166765436998,0.009101288647786868,0.002346083377400547,0.022969807165203485,0.00625064239047407,0.0
C0mputerJ0sh,0.0,0.0,0.0,0.012215033357918658,0.0019307999096758845,0.001256082081104387
Akshat0521,0.0015752015383068546,0.0,0.0,0.01214122627299792,0.0,0.0
amirrahemi01,0.02184447494923268,0.0,0.0,0.011117624835015674,0.01394809585094909,0.0
Axidlopoel,0.001129425055547394,0.0018842695406337336,0.00043309914394913966,0.02224895503838348,0.0,0.005674566539895117
zhyunk,2.7966645675479394e-06,0.0010290453989871278,0.0,0.00537186209121814,0.0024114900495653883,0.0
vicarb,0.034055256777130005,0.0,0.0,0.023358359988851152,0.0,0.0
sp0t,0.01077456461865952,0.0018583255654600931,0.08578192138514672,0.006455304660174603,0.007018427654431843,0.0
risetothetop2127,0.0019994642873955863,0.0,0.0,0.023163524185848473,0.0,0.0
snrifat-dev,0.001766774068232237,0.0,0.00015603730731545331,0.007903814014690091,0.005149177076168755,0.0
vbrahimi045,6.520878674439202e-05,0.0008496970344667407,0.012192604864263278,0.002140591776463788,0.0009112182165068777,9.99095316297692e-06
Fatikkkk-gif,0.0018889092098244385,0.0,0.023433450892238375,0.029928961558355678,0.0,0.0
sunnyions,0.002144457051118394,0.0,0.0,0.036183276730996174,0.0006758094018336357,0.0
Sunil-Lore,0.0011964773182431285,0.0,0.040498369039200954,0.028357498425569828,0.03598541793934104,0.0
usefJoseph,0.010897571596609775,0.0,0.013337205817913932,0.04286074515945137,0.0060135539655315935,0.0
blackpepper42,0.0,0.0,0.0,0.009690759828570638,0.0,0.0
vortexory,0.04138561021758924,0.0,0.014998632405236051,0.030041273044160547,0.0,0.0007745024111130247
baphoret,0.0,0.0,0.0,0.02611515395069244,0.0,0.0
AyoubM490,0.06860974302712108,0.0,0.0,0.017997019212641453,0.0016153547092683366,0.0
TreeWhispererA,0.009152948169024719,0.0,0.0012334147525899346,0.0022759639978736004,0.010725458776964892,0.0005382778914751673
Oyefolu-CodeWizard,0.041300334953681996,0.0,0.02506801431100607,0.007163983677338429,0.03314613911034011,0.0
Wallah10,0.02335599708243589,0.002558880053124898,0.0,0.0,0.00045739214010064554,0.0
rodyherrera,0.011917710817325658,8.412590363925885e-05,0.0,0.07594599620534377,0.007807034262368234,0.0
ericranzani,0.0,0.10044272117947199,0.0009203499885483488,0.005135700579439996,0.000553092217502721,0.03378003368994532
VictorDevPHP,0.006051956413245679,0.03553076591775574,0.0,0.005816015671592927,0.00019590794912211239,0.0
uneoka0114,0.024713051284395986,0.0019365628460480367,0.0328201740338709,0.030166376712792414,0.0,0.0
Salimov-dev,0.03614284659994356,0.0020517867129809164,0.0,0.0,0.001956156850800585,0.0
LawMashira,0.026904221210911308,0.0032739062890500712,0.0,0.02054701909424677,0.0,0.0
aritlhq,0.03235886710577223,0.0004356734018148297,0.003333599456020282,0.04919326891265281,0.0,0.0
PortoVinicius,0.0,0.0,0.0,0.0360898956603552,0.0007420718649686416,2.8680086499440756e-06
SupTarr,0.0642114775788902,0.0,0.008801335791158483,0.030926409494866913,0.04213857167479704,0.0
satya5n21,0.0219554830684204,0.0,0.009706012105743133,0.07172925156457768,0.03474434295368186,0.0
juancarlosmiranda,0.0,0.0,0.0,0.05425659404381134,0.0,0.0009540864091284874
IHesamI,0.0018649561234763497,0.0,0.0,0.040598523959899525,0.0,0.00047624901664528003
Nessrine88,0.04595263168245359,0.0,0.005483434037700168,0.019443258711026624,0.07304517635190966,0.0
Aml-Hassan-Abd-El-hamid,0.009862489236719514,0.0,0.002195044501444695,0.07217260999506739,0.017736432533200428,0.0
x200706,0.010680064024557344,0.00011036629058721199,0.0035708301863762765,0.035346781512799214,0.0,0.002501655693570313
KennyMwendwaX,0.05375018249548678,0.0,0.019729134356311392,0.035004923230183685,0.004649466728051169,0.0
saleh-ghazimoradi,0.03543833883123061,0.0,0.0,0.02319063854045765,0.0,0.0
FricoSimon,0.03873875221723117,0.0,0.02522342471755112,0.041670388160968456,0.03070633449726993,0.0
yunusemredincell,0.006656796990216099,0.0,0.03752061364432504,0.027425747034792027,0.006574267207613356,0.0
CY83R-3X71NC710N,0.0,0.0,0.005991791197892682,0.08517482757667934,0.006796770099654922,0.0
AdrianoR85,0.0,0.024056472564164523,0.0,0.01955673301849458,0.05900083688328516,0.020839231457685344
woallt,0.0007254132774951969,0.0,0.0,0.00542012819447117,0.0,0.0017729077706067657
sagorrrr11,0.012819376123517374,0.0,0.0,0.013690515019585422,0.001162262983659284,0.0007683772438205373
devn7ck,0.0162809272676833,0.0,0.0,0.021742340893546198,0.09286484373800863,0.0
ibugrad,0.005003610460608532,0.0,0.0,0.0022905610817711775,0.0,0.0
ShahariarRahman,0.025713691671692174,0.0002463820143369318,0.0,0.004587696147926605,0.010612538849793907,0.0002655472069061373
faustyna77,0.019531505145031724,0.00020195392098689373,0.0,0.024169302745685455,0.0031049083550244777,0.0009079483923581908
MohamadNematizadeh,0.020405875297428704,0.0,0.014756917935384356,0.04235829967068904,0.017200491294047982,0.0008453869243660682
Bibi1205,0.001696579774528701,0.00015429452593338516,0.0,0.0014960714674417182,0.0008443675087444145,0.0
gabrieltsants,0.01813022533640155,0.0012929759341150484,0.0,0.027066762479781185,0.0,0.0
ARYAN-NIKNEZHAD,0.01883563672180123,0.001956600294089226,0.0,0.04543977613993058,0.0,0.0021472579025001667
Piyush-Keshri,0.00136715627252306,0.0,0.0,0.037909869371892446,0.012133798838186967,0.0
thomasthaddeus,0.005646514678207977,0.0,0.013526206091975721,0.10683106143493407,0.0036198207518759453,0.0
marcosfshirafuchi,0.0,0.08700357758689908,0.0,0.006980043809437492,0.0,0.002202291802868556
RyannKim327,0.03907033082647842,0.0,0.0,0.05607254551170794,0.005714543046092316,0.0
MahmoodElbadri,0.04352416569653786,0.007583243384583578,0.0009250722989115715,0.037578827529455426,0.0,0.0
matt-sd-watson,0.0,0.0,0.008019097130584739,0.05289469399892204,0.0005511864855568277,0.0
Ideal-Softer,0.048205749591909104,0.0,0.0,0.0,0.0,0.0
TariCodes,0.00040229138659222746,0.0,0.0,0.04847904603827208,0.0026858949560012303,0.0026370369018363245
hutajoullach,0.038639734178398194,0.0,0.0,0.04859475326847715,0.0,0.0
markneilcordero,0.02452935036147153,0.0,0.0,0.011958030700445198,0.035032258132718035,0.00030894732370037874
3ina,0.020149766744341054,0.0006859369138818758,0.008418057451303822,0.04217450517839938,0.003018786278774573,0.003808622483311826
rgucluer,0.03686420052197767,0.0,0.0,0.0,0.0,0.0
luccifer00,0.00024053578027354933,0.0,0.0,0.027572239829122543,0.0,0.0
Alper-Soy,0.014399908709860005,0.004244312987696457,0.0,0.021862966748077833,0.0033687580666913737,0.0
hauntmuskie,0.015359160869199699,0.0026956530859198087,0.0,0.08549704496910775,0.0,0.0008680291209394802
abdalmoniem,0.021576808470442025,0.0,0.01219070129251715,0.04922956606804425,0.0013355671763253564,0.0
imac1,0.02653577342864558,0.0,0.009255874873210237,0.021791518859147086,0.01192159567905932,0.003116781681239888
fygar256,0.0,0.0,0.0,0.025950459216441485,0.0,0.0
ttran-tech,0.0005440812065917463,0.0,0.002890262685351689,0.08103711239951253,0.000400786115615503,0.0025959070109728274
JohnPaulinePineda,0.0,0.0,0.0,0.07118275646959961,0.0,0.0031983173958630203
alijalloul,0.04913214915692733,0.0,0.0,0.016038839666017542,0.019733659972278956,0.0
mehdihoore,0.00872220975786456,0.00021257422662604512,0.009230118303776211,0.04104961138583981,0.0,0.0
hwan001,0.006376448405341976,0.0025554739013098292,0.0,0.0,0.0,0.0
Claudio-Caldas,0.0,0.02463761103271913,0.025149140600774507,0.0,0.012380754065927186,0.0
andwati,0.01986690633402519,0.0048852712313713536,0.015706405057043335,0.008192884160119162,0.0048687826174051195,0.0
tugcekizildg,0.029772233416949453,0.0,0.024597639558085343,0.01010528271060752,0.047353730697510144,0.0
NJCampbell,0.022332374066684382,0.0,0.024337443105991004,0.026714417218910335,0.02671022262833356,0.002274931653157529
umidtech,0.00046448293609018177,0.0,0.00013112036242341434,0.016722063408169365,0.0,0.011100146810170288
shengchaohua,0.0,0.0,0.02490146646258556,0.03905376013562286,0.0,0.0017532058302772268
jkenix,0.00021823954112875978,0.00025457230217316876,0.0,0.0029195838091027717,0.0006739111483659698,4.695175349871569e-05
WigorCosta21,0.0,0.0,0.2602434898008996,0.0,0.0,0.0
benny-png,0.0,0.0,0.0,0.08184346985198535,0.0,0.0
HaidaQuant,0.0,0.0,0.0,0.08166690798387038,0.0,0.0
aminkaktos2020,0.0,0.0,0.014093285960191668,0.05017371874537848,0.0,0.0
Nitrovenom,0.0,0.0,0.0,0.015915112837624153,0.0,0.0
popopark,0.0,0.0027537536470532576,0.0,0.018866614511194833,0.0005523784694342674,0.0
gamedirty,0.016601812053215825,0.0,0.003277321547849543,0.05736885925755278,0.0,0.0
TOP-10-DEV,0.0,0.0,0.189730586315707,0.0,0.0,0.0
TR0UBADIX,0.0,0.0,0.0,0.0,0.0,0.0
johnasblasco,0.012466076257251872,0.009476147382833809,0.20649474772621007,0.0,0.0008507830970965652,0.0
notzen3264,0.02051072126271754,0.0,0.018308065725536442,0.028040476063786318,0.0,0.0012838921209110006
archeduardo5,0.0,0.0003213729949709071,0.028037331509288253,0.027982545828569103,0.0,0.0
NasirAkra,0.033996186719748446,0.0,0.011433285446436216,0.053172601242971,0.0,0.0
AmanAyoub,0.010288704316728174,0.0007598936854811649,0.060918033382256716,0.023309443635217517,0.015980961352514336,2.866933878420898e-05
ScrabyQ,0.008474842655110257,0.0017974124989916013,0.0,0.0035836831783147938,0.011472596939500097,0.0
masoudh7676,0.005379456148952517,0.0,0.0,0.0,0.10961002714480249,0.0
CodeRaptor92,0.0,0.0,0.03149346354888431,0.0068993583086060925,0.03141156847138028,0.0
Soheib-Kiani,0.01096162839010851,0.001966560554483444,0.005671202297279545,0.003578338201048814,0.017320890930653723,0.0
Sohailgajani,0.0,0.0017582797920295678,0.015554757148863514,0.032654899037884225,0.003932410887448563,0.0008387664657636322
goldensniper514,0.03092632260875125,0.015679260757905118,0.0,0.0,0.02441999683792588,0.004084540328448126
MasterFlomaster1,0.0,0.0029413840024649406,0.004041408539834186,0.053098132409704145,0.0,0.004043093769924846
Walaaali782,0.025088644382786282,0.0022076712400258664,0.0,0.028922025429926248,0.10696037527996849,0.0
BJ-dev0706,0.015056726782794995,0.0,0.0011772736849552641,0.04801457808497403,0.0,0.0
0xC0FFE2,0.006658254775256901,0.0025740926951038343,0.0,0.0019036189788955678,0.0,0.0
Welton228,0.0,0.02107653782293717,0.0,0.0,0.04208572490754497,0.013010002396903659
KubasuIvanSakwa,0.058871510834052766,0.0,0.0,0.027245317336460944,0.05535641785731967,0.0
ArianDilfanian,0.0,0.0,0.0,0.0,0.0,0.0
marwaniiwael18,0.01768461783801397,0.0,0.0024392062285499053,0.01578608703108106,0.010704691624535316,0.0
illyasen1999,0.0017107716722429523,0.0,0.0,0.04781191251540814,0.05383058947480273,0.0
sharpWit,0.07982317851178332,0.0,0.0,0.0,0.022369119842289308,0.0
semiheimer,0.0035167196433707666,0.0,0.0,0.029419583175126246,0.0,0.0
heliocosta-dev,0.01684086310011792,0.0,0.0,0.0026862607303627713,0.0,0.0
rfatolahzade,0.006868145246254117,0.0,0.0,0.07103809893004025,0.0,0.0
prjctimg,0.0,0.0,0.011184344365009539,0.041768346379268295,0.0,0.0017009091423497824
Katerinajames,0.009103412955218876,0.0,0.0,0.038929057081324075,0.0,0.001285451839201912
raghdaneiazyy6,0.008379072679815233,0.0,0.0,0.041326491994455164,0.0,0.0
RafaeL-Malaquias,0.0,0.06923139465185897,0.05011222376031011,5.9363045276669215e-05,0.05238646936493808,0.001460809963841594
paskon-intarasak,0.04478173334329891,0.0,0.0,0.008588691281230802,0.003914020206205036,0.0
LogicalAnt,0.03749372525719529,0.0,0.01824353094321316,0.038826479967359294,0.004503975203620655,0.00013091415664460057
kelverarruda,0.0,0.003144760753007681,0.0,0.018181225869122936,0.0015087003219228636,0.0
abbasturkoglu,0.0,0.0,0.0153719445045669,0.04041872107028045,0.0,0.0
Dantechdevs,0.013843258958287384,0.0,0.023770193822278712,0.04815238247398399,0.025445941610333003,0.0
bonezegei,0.004911426731753501,0.0,0.008322105304571194,0.03973634307478968,0.008360539211819638,0.0
Whapi-Cloud,0.01016630705074056,0.0018127242274035532,0.0027846849637536432,0.03621093649611081,0.0,0.0
rebecaoliveira19,0.0,0.05023144735389964,0.036888094825795394,0.0,0.07083528023302742,0.013186250572229415
saeedamini144,0.0055163312657361884,0.0,0.0,0.007258974221238275,0.05475249337026696,0.0
wayosu,0.02742758327405628,0.0,0.0024508677709356164,0.007252935575726203,0.06501752450563487,0.0
thenyakamau,0.0667578338255197,0.0,0.005670796937418912,0.0,0.033729565942505355,0.0
phonzammi,0.033664838703804906,0.0,0.0,0.011140311222980254,0.0,0.0
angeloliscodes,0.0,0.07835939324148283,0.017524445329139236,0.00992143950363204,0.0,0.040715356847645295
libmichaelm357,0.0,0.0,0.0,0.017333694818699313,0.0,0.0014666442459041126
Kying-star,0.009627797013354762,0.0005029578249588376,0.0025647074273317983,0.025384718368746707,0.013902713232745475,0.0
cc-Mehdi,0.012622240860126414,0.0,0.0,0.04222422314396106,0.0,0.001229209941509666
FatihYigit35,0.022684965857656378,0.0,0.0015294118571623867,0.023384651409353682,0.0,0.0022670272771305017
berjcode,0.016449465988475784,0.0,0.0,0.03547976292284252,0.0,0.0
Rian021102,0.0,0.0,0.016638931588551467,0.051901654451689726,0.0,0.00032949081241175006
artaabedi,0.0059573301335746195,0.00045089968516645395,0.017096800818464628,0.0045894452242802135,0.01306030629080732,0.00012555813957979212
Kashumy,0.0015317865007638913,0.0,0.016429595504991512,0.04867313050446984,0.04305138442264131,0.0
arpaci27,0.028586316745483717,0.0035199730377451968,0.0,0.02058603378952698,0.013544488214750969,8.313986877802481e-05
ahmadelmassalkhi,0.010315504355362711,0.0,0.0,0.011940504637391028,0.011149556667447366,0.0
serkanmax,0.0008334257724588121,0.0,0.004640139181670303,0.0361014560502792,0.0,0.0
woody35545,0.0035133882385578637,0.0,0.026870851589372042,0.036302540193954944,0.0,5.4774640935034925e-05
ake144,0.05915106089803621,0.0,0.0020911816593359254,0.036988232798234724,0.014681748437618346,0.0
Hengers3012,0.0005558787893977272,0.0006472959497973714,0.00022830512217580855,0.0007754019884281902,0.0023047364132634815,0.003503002790144621
js-neo,0.0,0.0,0.0005135106995573419,0.02046044463153447,0.00014461053017018977,0.0017170042289429922
mrmojololo,0.0025777254106972656,0.0,0.0,0.019049391460387134,0.006123010486383727,7.310974020875258e-05
andersn0002,0.006036885109114348,0.0,0.0,0.024959650341085313,0.0,0.0025754671488115344
shadowy-pycoder,0.0,0.000913127641016909,0.0071734375718913125,0.06937979868514102,0.0021426001330497094,0.0
zhouxinyu,0.0,0.0025465483034280987,0.002710362028553897,0.021457359572294606,0.0017027067227028058,0.0
alebeta06,0.011508479548897837,0.01167088528012655,0.0025210417411142706,0.004448238853677909,0.008704171194453176,0.001879682224459554
wonderBH717,0.0,0.00040606448291536935,0.0,0.017134247285574354,0.0,0.0
wagzyAyo,0.01652250022807571,0.0,0.037225229606219185,0.010707570224302965,0.0515263470926245,0.0
PauloCesardev99,0.0,0.0620715443683413,0.00833706766968254,0.0,0.05761023996064316,0.0020520187246611155
FreeFly0125,0.02574258090958441,0.0,0.005899289422201493,0.025937030761726845,0.005236049818798254,0.0
TAYBI,0.0052529074410696056,0.0011334113008616342,0.0032883805231769315,0.023116485930583852,0.0071686195186106486,0.0008210223940153445
snow922,0.005959098512477518,0.001958212034375062,0.0,0.003962931803956446,0.003394113619708453,0.0
duxdudu,0.002205976247634788,0.0,0.07171543122254491,0.011929746044236703,0.03073171597344978,0.0
luckyboy125,0.03422775990800415,0.0,0.0,0.014983614313405672,0.001002110498230672,0.0003405124420029328
Moholand,0.029768440397488678,0.0,0.011966189089971277,0.00652279772432845,0.0,0.0
nbursa,0.05512835725301441,0.0,0.0,0.06720742370025999,0.011397337227941708,0.0
charlieduplon992,0.0,0.0003511960498076231,0.0,0.016428547882574997,0.0,0.0
ReidHolmes,0.0029491377589367174,0.0001740638542806781,0.0003088234163447196,0.003722195459346335,0.0,0.0
mssalvo,0.02265823059523722,0.0015046044045881396,0.0,0.03126031593072371,0.059143833299028024,0.0
20essentials,0.0067372893295983465,0.0,0.0,0.0037433121867913193,0.014506723382342959,0.0
darkhorse0311,0.04369005541752827,0.010654064713408736,0.010069149973981333,0.02395281065378587,0.0008361807015660261,0.0
bedonassef02,0.0,0.0,0.0,0.002468398127516628,0.0,0.00025949885568412554
samuel-cs4,0.000801645001021526,0.00024320692671247216,0.0,0.021485395303532523,0.026686405131934033,0.0
GiovaniFZ,0.048070333961650336,0.02695880167638285,0.0,0.0058534755960041535,0.003567446112315344,0.03872412991000136
KauaMB2,0.014681494905244901,0.0036762306959242487,0.014248840098806823,0.04969664730953339,0.0272419742520932,0.030941487211949434
guiac,0.0,0.004727902418569401,0.0,0.0001884329910647891,0.0,0.0004763329501771955
KaykyPeres,0.0,0.0278538347800773,0.0,0.0,0.0,0.021089496817808518
luiz-educosta,0.0,0.021776000197536446,0.003313335906448704,0.0005435784387380424,0.004834387494478865,0.0838813302870288
Lucas32-dev,0.012850089694484982,0.008439410785241722,0.0,0.016250968971456507,0.0,0.0
dju4mota,0.013772451830664374,0.01255318515241286,0.0,0.027311193316049004,0.0,0.05322514227771598
gilsonmuniz,0.0,0.045396231255385736,0.0,0.009620311117084192,0.0020153721765157184,0.0
mairaalvs,0.0,0.017066749539601196,0.0,0.0,0.0,0.07472232768800358
luizamonroe,0.0,0.0,0.0,0.0010617457842969605,0.0,0.05051578103770643
GuilhermeDMLopes,0.012479487071606859,0.02062652583433296,0.0,0.004586130291684781,0.0,0.062235370208849686
mayconfrr,0.004526465914802789,0.0021745379605615594,0.0,0.023863929755758136,0.0,0.0009416010942935089
RodrigoFerreira001,0.0204846681690321,0.0008152317999688918,0.0,0.021931844522260376,0.0,0.011887750531069144
antoniopedro98,0.0018721970174121786,0.0,0.0,0.01772855466811567,0.002213384826850638,0.02676877713011566
Leonandro,0.010521988743338359,0.0010730108752713531,0.0,0.022105960824136843,0.0009824756071740957,0.02219002553343238
breudes,0.0,0.061578335644526,0.0,0.02332240750986544,0.0,0.06221545114507425
